workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment
29,18071,cause_effect_prior,"""Some of the wheelchairs rolled.""",Gary,NA,M,15,wheelchairs,rolled,Gary pushed  15 wheelchairs.,object_high,NA,NA,upper_half,Some,How many wheelchairs rolled?,pushed __,0.5,M,10
29,18071,cause_effect_prior,"""Some of the wheelchairs rolled.""",Gary,NA,M,15,wheelchairs,rolled,Gary pushed  15 wheelchairs.,object_high,NA,NA,all,Some,How many wheelchairs rolled?,pushed __,0.01,M,10
29,14737,cause_effect_prior,"""Some of the gas tanks exploded.""",Julie,NA,F,15,gas tanks,exploded,Julie lit  15 gas tanks.,object_high,NA,NA,none,Some,How many gas tanks exploded?,lit __,0.04,M,11
29,14737,cause_effect_prior,"""Some of the gas tanks exploded.""",Julie,NA,F,15,gas tanks,exploded,Julie lit  15 gas tanks.,object_high,NA,NA,lower_half,Some,How many gas tanks exploded?,lit __,0.98,M,11
29,14737,cause_effect_prior,"""Some of the gas tanks exploded.""",Julie,NA,F,15,gas tanks,exploded,Julie lit  15 gas tanks.,object_high,NA,NA,upper_half,Some,How many gas tanks exploded?,lit __,0.54,M,11
29,14737,cause_effect_prior,"""Some of the gas tanks exploded.""",Julie,NA,F,15,gas tanks,exploded,Julie lit  15 gas tanks.,object_high,NA,NA,all,Some,How many gas tanks exploded?,lit __,0.01,M,11
29,23780,cause_effect_prior,"""Nothing surprising there.""",Rachel,NA,F,15,baseballs,stuck to the wall,Rachel threw  15 baseballs  against a wall.,object_low,NA,NA,none,short_filler,How many baseballs stuck to the wall?,threw __ against a wall,1,M,12
29,23780,cause_effect_prior,"""Nothing surprising there.""",Rachel,NA,F,15,baseballs,stuck to the wall,Rachel threw  15 baseballs  against a wall.,object_low,NA,NA,lower_half,short_filler,How many baseballs stuck to the wall?,threw __ against a wall,0.27,M,12
29,23780,cause_effect_prior,"""Nothing surprising there.""",Rachel,NA,F,15,baseballs,stuck to the wall,Rachel threw  15 baseballs  against a wall.,object_low,NA,NA,upper_half,short_filler,How many baseballs stuck to the wall?,threw __ against a wall,0.29,M,12
29,23780,cause_effect_prior,"""Nothing surprising there.""",Rachel,NA,F,15,baseballs,stuck to the wall,Rachel threw  15 baseballs  against a wall.,object_low,NA,NA,all,short_filler,How many baseballs stuck to the wall?,threw __ against a wall,0.01,M,12
29,8876,cause_effect_prior,"""Some of the cups sank.""",Dennis,NA,M,15,cups,sank,Dennis threw  15 cups  into a pool.,object_mid,NA,NA,none,Some,How many cups sank?,threw __ into a pool,0.02,M,13
29,8876,cause_effect_prior,"""Some of the cups sank.""",Dennis,NA,M,15,cups,sank,Dennis threw  15 cups  into a pool.,object_mid,NA,NA,lower_half,Some,How many cups sank?,threw __ into a pool,0.99,M,13
29,8876,cause_effect_prior,"""Some of the cups sank.""",Dennis,NA,M,15,cups,sank,Dennis threw  15 cups  into a pool.,object_mid,NA,NA,upper_half,Some,How many cups sank?,threw __ into a pool,0.46,M,13
29,8876,cause_effect_prior,"""Some of the cups sank.""",Dennis,NA,M,15,cups,sank,Dennis threw  15 cups  into a pool.,object_mid,NA,NA,all,Some,How many cups sank?,threw __ into a pool,0.01,M,13
29,10831,cause_effect_prior,"""Some of the banana peels decomposed.""",Jerry,NA,M,15,banana peels,decomposed,Jerry put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,none,Some,How many banana peels decomposed?,put __ in a compost pile for a month,0.01,M,14
29,10831,cause_effect_prior,"""Some of the banana peels decomposed.""",Jerry,NA,M,15,banana peels,decomposed,Jerry put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,lower_half,Some,How many banana peels decomposed?,put __ in a compost pile for a month,0.96,M,14
29,10831,cause_effect_prior,"""Some of the banana peels decomposed.""",Jerry,NA,M,15,banana peels,decomposed,Jerry put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,upper_half,Some,How many banana peels decomposed?,put __ in a compost pile for a month,0.45,M,14
29,10831,cause_effect_prior,"""Some of the banana peels decomposed.""",Jerry,NA,M,15,banana peels,decomposed,Jerry put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,all,Some,How many banana peels decomposed?,put __ in a compost pile for a month,0,M,14
29,14562,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,matches,burnt,Joshua threw  15 matches  into a fire.,object_high,NA,NA,none,short_filler,How many matches burnt?,threw __ into a fire,0,M,15
29,14562,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,matches,burnt,Joshua threw  15 matches  into a fire.,object_high,NA,NA,lower_half,short_filler,How many matches burnt?,threw __ into a fire,0.99,M,15
29,14562,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,matches,burnt,Joshua threw  15 matches  into a fire.,object_high,NA,NA,upper_half,short_filler,How many matches burnt?,threw __ into a fire,0.99,M,15
29,14562,cause_effect_prior,"""As usual.""",Joshua,NA,M,15,matches,burnt,Joshua threw  15 matches  into a fire.,object_high,NA,NA,all,short_filler,How many matches burnt?,threw __ into a fire,0.99,M,15
29,8472,cause_effect_prior,"""Some of the oreos dissolved.""",Edward,NA,M,15,oreos,dissolved,Edward put  15 oreos  in a bucket of water.,object_mid,NA,NA,none,Some,How many oreos dissolved?,put __ in a bucket of water,0.01,M,16
29,8472,cause_effect_prior,"""Some of the oreos dissolved.""",Edward,NA,M,15,oreos,dissolved,Edward put  15 oreos  in a bucket of water.,object_mid,NA,NA,lower_half,Some,How many oreos dissolved?,put __ in a bucket of water,1,M,16
29,8472,cause_effect_prior,"""Some of the oreos dissolved.""",Edward,NA,M,15,oreos,dissolved,Edward put  15 oreos  in a bucket of water.,object_mid,NA,NA,upper_half,Some,How many oreos dissolved?,put __ in a bucket of water,0.56,M,16
29,8472,cause_effect_prior,"""Some of the oreos dissolved.""",Edward,NA,M,15,oreos,dissolved,Edward put  15 oreos  in a bucket of water.,object_mid,NA,NA,all,Some,How many oreos dissolved?,put __ in a bucket of water,0,M,16
29,14914,cause_effect_prior,"""All of the hats blew away.""",Lisa,NA,F,15,hats,blew away,Lisa left  15 hats  on a table on a windy day.,object_mid,NA,NA,none,All,How many hats blew away?,left __ on a table on a windy day,0.01,M,17
29,14914,cause_effect_prior,"""All of the hats blew away.""",Lisa,NA,F,15,hats,blew away,Lisa left  15 hats  on a table on a windy day.,object_mid,NA,NA,lower_half,All,How many hats blew away?,left __ on a table on a windy day,0.01,M,17
29,14914,cause_effect_prior,"""All of the hats blew away.""",Lisa,NA,F,15,hats,blew away,Lisa left  15 hats  on a table on a windy day.,object_mid,NA,NA,upper_half,All,How many hats blew away?,left __ on a table on a windy day,0.02,M,17
29,14914,cause_effect_prior,"""All of the hats blew away.""",Lisa,NA,F,15,hats,blew away,Lisa left  15 hats  on a table on a windy day.,object_mid,NA,NA,all,All,How many hats blew away?,left __ on a table on a windy day,1,M,17
29,38541,cause_effect_prior,"""I love throwing stuff, too.""",Patrick,NA,M,15,notebooks,landed flat,Patrick tossed  15 notebooks.,object_low,NA,NA,none,long_filler,How many notebooks landed flat?,tossed __,0.02,M,18
29,38541,cause_effect_prior,"""I love throwing stuff, too.""",Patrick,NA,M,15,notebooks,landed flat,Patrick tossed  15 notebooks.,object_low,NA,NA,lower_half,long_filler,How many notebooks landed flat?,tossed __,0.99,M,18
29,38541,cause_effect_prior,"""I love throwing stuff, too.""",Patrick,NA,M,15,notebooks,landed flat,Patrick tossed  15 notebooks.,object_low,NA,NA,upper_half,long_filler,How many notebooks landed flat?,tossed __,0.89,M,18
29,38541,cause_effect_prior,"""I love throwing stuff, too.""",Patrick,NA,M,15,notebooks,landed flat,Patrick tossed  15 notebooks.,object_low,NA,NA,all,long_filler,How many notebooks landed flat?,tossed __,0.89,M,18
29,27699,cause_effect_prior,"""None of the sunglasses broke.""",Margaret,NA,F,15,sunglasses,broke,Margaret ran  15 sunglasses  over with a car.,object_high,NA,NA,none,None,How many sunglasses broke?,ran __ over with a car,0.11,M,19
29,27699,cause_effect_prior,"""None of the sunglasses broke.""",Margaret,NA,F,15,sunglasses,broke,Margaret ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,None,How many sunglasses broke?,ran __ over with a car,0.99,M,19
29,27699,cause_effect_prior,"""None of the sunglasses broke.""",Margaret,NA,F,15,sunglasses,broke,Margaret ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,None,How many sunglasses broke?,ran __ over with a car,0.99,M,19
29,27699,cause_effect_prior,"""None of the sunglasses broke.""",Margaret,NA,F,15,sunglasses,broke,Margaret ran  15 sunglasses  over with a car.,object_high,NA,NA,all,None,How many sunglasses broke?,ran __ over with a car,0.99,M,19
29,17671,cause_effect_prior,"""None of the crayons melted.""",Brandon,NA,M,15,crayons,melted,Brandon left  15 crayons  in the hot sun.,object_mid,NA,NA,none,None,How many crayons melted?,left __ in the hot sun,0.14,M,20
29,17671,cause_effect_prior,"""None of the crayons melted.""",Brandon,NA,M,15,crayons,melted,Brandon left  15 crayons  in the hot sun.,object_mid,NA,NA,lower_half,None,How many crayons melted?,left __ in the hot sun,0.73,M,20
29,17671,cause_effect_prior,"""None of the crayons melted.""",Brandon,NA,M,15,crayons,melted,Brandon left  15 crayons  in the hot sun.,object_mid,NA,NA,upper_half,None,How many crayons melted?,left __ in the hot sun,0.77,M,20
29,17671,cause_effect_prior,"""None of the crayons melted.""",Brandon,NA,M,15,crayons,melted,Brandon left  15 crayons  in the hot sun.,object_mid,NA,NA,all,None,How many crayons melted?,left __ in the hot sun,0.78,M,20
29,14209,cause_effect_prior,"""All of the butterflies ate the seeds.""",Gregory,NA,M,15,butterflies,ate the seeds,Gregory left seeds out for  15 butterflies.,object_mid,NA,NA,none,All,How many butterflies ate the seeds?,left seeds out for __,0.02,M,21
29,14209,cause_effect_prior,"""All of the butterflies ate the seeds.""",Gregory,NA,M,15,butterflies,ate the seeds,Gregory left seeds out for  15 butterflies.,object_mid,NA,NA,lower_half,All,How many butterflies ate the seeds?,left seeds out for __,0.99,M,21
29,14209,cause_effect_prior,"""All of the butterflies ate the seeds.""",Gregory,NA,M,15,butterflies,ate the seeds,Gregory left seeds out for  15 butterflies.,object_mid,NA,NA,upper_half,All,How many butterflies ate the seeds?,left seeds out for __,0.98,M,21
29,14209,cause_effect_prior,"""All of the butterflies ate the seeds.""",Gregory,NA,M,15,butterflies,ate the seeds,Gregory left seeds out for  15 butterflies.,object_mid,NA,NA,all,All,How many butterflies ate the seeds?,left seeds out for __,1,M,21
29,19622,cause_effect_prior,"""Some of the shoes ripped.""",Jennifer,NA,F,15,shoes,ripped,Jennifer used  15 shoes  as dog toys.,object_low,NA,NA,none,Some,How many shoes ripped?,used __ as dog toys,0.01,M,22
29,19622,cause_effect_prior,"""Some of the shoes ripped.""",Jennifer,NA,F,15,shoes,ripped,Jennifer used  15 shoes  as dog toys.,object_low,NA,NA,lower_half,Some,How many shoes ripped?,used __ as dog toys,0.91,M,22
29,19622,cause_effect_prior,"""Some of the shoes ripped.""",Jennifer,NA,F,15,shoes,ripped,Jennifer used  15 shoes  as dog toys.,object_low,NA,NA,upper_half,Some,How many shoes ripped?,used __ as dog toys,0.79,M,22
29,19622,cause_effect_prior,"""Some of the shoes ripped.""",Jennifer,NA,F,15,shoes,ripped,Jennifer used  15 shoes  as dog toys.,object_low,NA,NA,all,Some,How many shoes ripped?,used __ as dog toys,0.59,M,22
29,24895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anthony,NA,M,15,bottles of hand soap,froze,Anthony put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,none,Some,How many bottles of hand soap froze?,put __ in the freezer,0,M,23
29,24895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anthony,NA,M,15,bottles of hand soap,froze,Anthony put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,lower_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.68,M,23
29,24895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anthony,NA,M,15,bottles of hand soap,froze,Anthony put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,upper_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.73,M,23
29,24895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anthony,NA,M,15,bottles of hand soap,froze,Anthony put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,all,Some,How many bottles of hand soap froze?,put __ in the freezer,1,M,23
29,24967,cause_effect_prior,"""Some people just love destruction.""",Kathleen,NA,F,15,shelves,fell down,Kathleen punched  15 shelves.,object_low,NA,NA,none,long_filler,How many shelves fell down?,punched __,0.03,M,24
29,24967,cause_effect_prior,"""Some people just love destruction.""",Kathleen,NA,F,15,shelves,fell down,Kathleen punched  15 shelves.,object_low,NA,NA,lower_half,long_filler,How many shelves fell down?,punched __,0.96,M,24
29,24967,cause_effect_prior,"""Some people just love destruction.""",Kathleen,NA,F,15,shelves,fell down,Kathleen punched  15 shelves.,object_low,NA,NA,upper_half,long_filler,How many shelves fell down?,punched __,0.99,M,24
29,24967,cause_effect_prior,"""Some people just love destruction.""",Kathleen,NA,F,15,shelves,fell down,Kathleen punched  15 shelves.,object_low,NA,NA,all,long_filler,How many shelves fell down?,punched __,0.98,M,24
30,3999,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,3
30,4025,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,sx_v1,NA,4
30,3324,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,5
30,3243,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v2,NA,6
30,3482,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,s1_vx,NA,7
30,2666,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,8
30,39483,cause_effect_prior,"""Some of the backpacks blew away.""",Joyce,NA,F,15,backpacks,blew away,Joyce left  15 backpacks  on a table on a windy day.,object_low,NA,NA,none,Some,How many backpacks blew away?,left __ on a table on a windy day,0.02,M,10
30,39483,cause_effect_prior,"""Some of the backpacks blew away.""",Joyce,NA,F,15,backpacks,blew away,Joyce left  15 backpacks  on a table on a windy day.,object_low,NA,NA,lower_half,Some,How many backpacks blew away?,left __ on a table on a windy day,0.02,M,10
30,39483,cause_effect_prior,"""Some of the backpacks blew away.""",Joyce,NA,F,15,backpacks,blew away,Joyce left  15 backpacks  on a table on a windy day.,object_low,NA,NA,upper_half,Some,How many backpacks blew away?,left __ on a table on a windy day,1,M,10
30,39483,cause_effect_prior,"""Some of the backpacks blew away.""",Joyce,NA,F,15,backpacks,blew away,Joyce left  15 backpacks  on a table on a windy day.,object_low,NA,NA,all,Some,How many backpacks blew away?,left __ on a table on a windy day,0.01,M,10
30,15604,cause_effect_prior,"""Typical.""",Gregory,NA,M,15,candles,exploded,Gregory lit  15 candles.,object_low,NA,NA,none,short_filler,How many candles exploded?,lit __,0,M,11
30,15604,cause_effect_prior,"""Typical.""",Gregory,NA,M,15,candles,exploded,Gregory lit  15 candles.,object_low,NA,NA,lower_half,short_filler,How many candles exploded?,lit __,0,M,11
30,15604,cause_effect_prior,"""Typical.""",Gregory,NA,M,15,candles,exploded,Gregory lit  15 candles.,object_low,NA,NA,upper_half,short_filler,How many candles exploded?,lit __,0.02,M,11
30,15604,cause_effect_prior,"""Typical.""",Gregory,NA,M,15,candles,exploded,Gregory lit  15 candles.,object_low,NA,NA,all,short_filler,How many candles exploded?,lit __,0.02,M,11
30,14252,cause_effect_prior,"""Some of the balloons sank.""",Raymond,NA,M,15,balloons,sank,Raymond threw  15 balloons  into a pool.,object_low,NA,NA,none,Some,How many balloons sank?,threw __ into a pool,0.01,M,12
30,14252,cause_effect_prior,"""Some of the balloons sank.""",Raymond,NA,M,15,balloons,sank,Raymond threw  15 balloons  into a pool.,object_low,NA,NA,lower_half,Some,How many balloons sank?,threw __ into a pool,0.3,M,12
30,14252,cause_effect_prior,"""Some of the balloons sank.""",Raymond,NA,M,15,balloons,sank,Raymond threw  15 balloons  into a pool.,object_low,NA,NA,upper_half,Some,How many balloons sank?,threw __ into a pool,0.2,M,12
30,14252,cause_effect_prior,"""Some of the balloons sank.""",Raymond,NA,M,15,balloons,sank,Raymond threw  15 balloons  into a pool.,object_low,NA,NA,all,Some,How many balloons sank?,threw __ into a pool,0.02,M,12
30,11426,cause_effect_prior,"""None of the pencils melted.""",Brandon,NA,M,15,pencils,melted,Brandon left  15 pencils  in the hot sun.,object_low,NA,NA,none,None,How many pencils melted?,left __ in the hot sun,0.99,M,13
30,11426,cause_effect_prior,"""None of the pencils melted.""",Brandon,NA,M,15,pencils,melted,Brandon left  15 pencils  in the hot sun.,object_low,NA,NA,lower_half,None,How many pencils melted?,left __ in the hot sun,0.03,M,13
